Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
03/29/2022,363,0,9,76,103,84,42,34,11,9,4,0,202,157,4,49,33,33,161,15,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,2,1,0,5,4,0,3,0,1,4,0,1
12/01/2020,2187,36,128,270,511,425,342,271,201,108,59,0,1167,1013,7,893,74,408,474,74,264,0,0,0,5,5,11,9,6,0,20,16,0,12,1,16,7,0,0,6,6,10,13,21,29,24,19,0,65,63,0,49,1,48,24,4,2
08/25/2021,605,6,42,101,149,138,81,69,32,22,13,0,319,286,0,110,14,164,190,24,103,0,0,0,1,2,0,1,2,0,1,5,0,2,0,3,1,0,0,1,7,1,4,10,7,7,5,0,19,23,0,8,1,22,10,0,1
05/25/2022,1345,0,32,303,280,252,179,144,104,45,38,0,772,567,6,273,132,285,401,69,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,6,4,4,10,0,16,16,0,4,1,14,13,0,0
09/03/2022,305,0,20,59,54,47,39,32,30,31,13,0,181,124,0,71,20,89,72,15,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,6,7,2,0,9,11,0,3,0,11,2,0,4
12/02/2020,2049,36,107,214,514,409,304,299,182,77,50,0,1068,976,5,833,91,356,478,67,224,0,1,0,1,6,5,9,14,0,20,16,0,14,3,13,4,2,0,1,5,7,17,11,18,21,27,0,53,54,0,26,1,44,29,4,3
05/03/2020,464,45,137,10,95,78,76,81,66,31,27,0,214,250,0,234,9,122,52,16,31,0,0,0,2,4,13,13,13,0,20,25,0,20,0,16,9,0,0,2,9,18,16,27,22,21,22,0,61,76,0,67,1,42,18,8,1
07/11/2022,1028,1,46,144,195,175,145,158,102,64,45,0,551,476,1,237,69,240,259,66,157,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,3,5,3,6,10,16,0,23,23,0,9,4,18,12,2,1
05/08/2021,271,8,44,47,74,58,38,28,14,5,7,0,166,105,0,70,7,127,40,4,23,0,1,0,1,1,1,1,3,0,4,4,0,1,0,7,0,0,0,2,5,4,7,6,11,4,5,0,29,15,0,7,2,28,6,0,1
11/13/2021,386,7,30,72,74,88,52,43,30,17,10,0,196,190,0,56,6,81,130,34,79,0,0,0,0,2,2,1,2,0,5,2,0,2,0,3,2,0,0,1,2,5,2,3,5,2,10,0,15,15,0,9,0,7,13,1,0
03/24/2021,681,6,32,63,249,168,79,71,32,12,7,0,331,349,1,156,14,145,284,26,56,0,1,0,1,0,0,3,1,0,3,3,0,2,0,3,1,0,0,1,4,7,4,7,4,3,2,0,20,12,0,10,2,11,5,4,0
05/15/2020,968,49,110,80,186,200,165,136,101,64,36,0,535,426,7,532,14,185,104,28,105,0,0,2,1,7,14,12,13,0,16,33,0,19,0,13,15,2,0,0,14,10,17,13,18,19,19,0,59,51,0,37,2,47,22,1,1
12/20/2020,581,30,70,62,139,116,94,70,48,31,21,0,303,277,1,168,37,110,208,20,38,0,0,0,3,3,9,10,5,0,8,22,0,13,1,10,6,0,0,3,9,5,6,10,12,15,10,0,40,30,0,18,2,33,10,2,5
04/11/2022,546,1,16,64,155,127,80,54,32,19,15,0,312,234,0,67,51,61,255,39,73,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,1,3,2,3,1,3,0,10,6,0,4,2,2,6,1,1
03/12/2022,86,1,4,15,14,17,14,11,5,8,2,0,50,36,0,17,7,18,26,3,15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,2,2,0,2,0,2,0,0,0
06/13/2022,923,0,34,95,182,216,142,111,101,45,31,0,521,399,3,217,74,207,224,53,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,4,4,4,10,0,24,10,0,8,1,13,8,2,2
09/14/2020,430,3,19,62,108,91,66,59,27,9,8,0,226,203,1,209,11,67,110,9,24,0,0,0,0,1,0,1,1,0,1,2,0,3,0,0,0,0,0,1,3,1,3,3,3,3,2,0,7,12,0,7,0,8,4,0,0
11/21/2020,1264,18,99,160,294,248,194,161,116,60,31,0,640,623,1,445,55,221,347,56,140,0,0,0,0,3,4,4,7,0,8,10,0,6,2,7,3,0,0,3,6,12,16,9,16,17,20,0,42,57,0,28,3,39,23,3,3
05/21/2020,798,34,108,75,174,137,119,122,78,50,43,0,418,372,8,427,28,166,67,24,86,0,0,1,0,3,13,11,6,0,14,20,0,17,1,6,10,0,0,1,9,11,16,17,23,20,11,0,53,55,0,48,8,40,8,3,1
09/11/2020,342,5,19,51,93,83,40,37,21,14,3,0,171,170,1,156,8,46,88,13,31,0,0,1,0,2,0,1,1,0,0,5,0,4,0,1,0,0,0,0,3,2,1,5,5,1,2,0,9,10,0,11,1,3,3,1,0
08/07/2020,417,2,25,65,108,83,54,48,35,14,10,0,198,218,1,189,12,78,97,18,23,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,2,3,5,0,5,5,2,3,0,14,11,0,11,0,12,2,0,0
01/08/2022,3309,29,192,605,646,632,541,377,291,144,71,2,1774,1531,4,856,200,506,789,252,706,0,0,0,2,1,9,6,11,0,16,13,0,4,0,18,7,0,0,4,11,15,15,32,49,26,40,0,105,87,0,42,7,89,43,7,4
03/21/2022,277,2,14,66,52,67,30,28,24,8,2,0,150,125,2,34,26,25,124,19,49,0,0,0,0,0,0,2,0,0,0,2,0,1,0,1,0,0,0,0,1,5,1,3,2,2,0,0,9,5,0,2,0,6,5,1,0
02/03/2021,571,7,38,83,143,100,75,63,65,26,16,0,292,279,0,208,18,132,152,15,46,0,0,0,1,0,2,2,2,0,2,5,0,3,0,3,1,0,0,0,3,2,4,6,10,8,5,0,19,19,0,17,0,14,4,1,2
03/18/2020,162,1,39,2,31,32,40,23,18,11,5,0,80,82,0,19,8,66,64,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2,5,8,10,9,5,0,13,26,0,5,3,23,8,0,0
06/17/2022,689,0,29,99,131,137,99,95,65,39,24,0,420,269,0,133,34,183,202,30,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,5,3,5,7,0,16,13,0,6,1,14,7,1,0
02/17/2021,384,8,32,35,119,70,70,47,23,10,10,0,191,193,0,123,9,80,122,12,38,0,0,0,0,1,2,2,3,0,2,6,0,1,0,2,4,0,1,1,2,1,6,5,8,6,3,0,13,19,0,7,0,15,9,1,0
07/15/2020,268,7,23,30,84,51,33,34,18,12,6,0,150,118,0,99,5,84,47,10,23,0,0,0,0,2,2,1,2,0,3,4,0,1,0,6,0,0,0,0,5,2,2,3,4,4,3,0,13,10,0,8,0,9,5,1,0
09/21/2020,420,2,26,51,123,85,56,46,34,18,7,0,215,203,2,222,7,46,103,14,28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,0,3,4,3,4,6,3,3,0,15,11,0,13,0,10,2,1,0
12/30/2021,8182,15,265,1727,1748,1481,1117,961,635,313,196,4,4551,3604,27,1940,310,1939,1725,439,1829,0,0,1,1,2,0,6,5,0,4,11,0,6,1,4,4,0,0,12,30,21,27,36,49,37,53,0,129,136,0,50,6,150,46,9,4
06/23/2022,856,2,31,100,181,187,132,122,70,45,19,0,479,371,6,180,69,200,221,40,146,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,2,3,7,2,4,9,1,3,0,17,14,0,5,3,11,8,3,1
04/04/2022,517,0,16,135,114,95,81,34,36,17,5,0,254,258,5,75,55,44,224,35,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,4,1,0,7,9,0,3,0,6,7,0,0
10/05/2021,383,3,20,97,84,79,49,32,21,13,8,0,193,189,1,70,16,104,128,22,43,0,0,0,0,0,1,1,1,0,1,2,0,1,1,0,1,0,0,1,2,4,2,2,3,4,2,0,10,10,0,6,1,6,4,3,0
07/11/2020,154,2,19,8,68,23,22,13,12,8,0,0,79,75,0,38,4,47,40,10,15,0,1,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,7,1,2,1,3,4,1,0,8,11,0,4,1,13,1,0,0
08/29/2022,770,1,28,194,104,107,109,111,77,38,30,0,414,354,2,225,30,212,169,25,109,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3,2,6,4,1,8,0,13,15,0,8,0,12,8,0,0
04/12/2021,864,5,58,138,204,186,144,94,60,29,9,0,425,439,0,235,20,314,200,20,75,0,0,0,0,3,1,0,1,0,0,5,0,2,0,2,1,0,0,2,5,4,7,12,7,14,7,0,26,32,0,16,0,29,11,2,0
,1468,0,703,224,274,252,249,217,166,62,23,1,769,695,4,296,45,172,243,101,611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,88,79,104,107,118,97,76,0,340,363,0,221,51,237,151,30,13
11/01/2020,733,6,74,77,184,151,114,96,53,36,22,0,393,339,1,204,40,118,259,30,82,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,3,7,6,14,20,15,0,34,40,0,27,2,26,16,3,0
02/06/2021,263,13,29,29,53,57,37,43,26,11,7,0,137,126,0,69,19,66,81,11,17,0,0,0,1,0,3,4,5,0,2,11,0,1,0,6,6,0,0,1,0,3,5,6,7,3,4,0,20,9,0,8,1,14,4,2,0
11/09/2021,649,5,29,180,129,127,75,60,42,23,13,0,331,314,4,94,26,205,179,42,103,0,0,0,0,0,3,1,1,0,2,3,0,1,1,1,2,0,0,0,4,5,3,2,7,3,5,0,18,11,0,3,1,16,8,0,1
11/08/2021,606,5,28,176,118,103,93,60,26,18,12,0,304,301,1,103,15,159,176,56,97,0,0,0,0,0,2,2,1,0,3,2,0,2,0,2,1,0,0,4,1,6,4,3,4,3,3,0,17,11,0,7,0,14,6,0,1
05/04/2022,1228,1,24,262,254,269,175,136,66,45,21,0,718,507,3,209,115,215,428,59,202,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2,1,4,2,3,1,5,6,0,11,13,0,0,0,8,11,3,2
05/21/2021,245,6,30,53,49,44,36,33,18,6,6,0,140,105,0,51,11,110,42,3,28,0,1,0,0,1,2,1,1,0,3,3,0,2,0,4,0,0,0,0,3,1,2,10,7,4,3,0,19,11,0,2,1,21,4,1,1
01/14/2022,3061,21,156,818,517,530,385,310,259,143,99,0,1624,1429,8,771,176,548,769,171,626,0,0,1,2,0,2,12,4,0,8,13,0,4,1,10,6,0,0,9,24,19,17,8,31,15,33,0,72,84,0,35,11,64,37,7,2
05/03/2021,549,6,65,87,113,124,74,84,42,20,5,0,311,238,0,142,19,231,89,10,58,0,0,0,0,0,2,1,3,0,2,4,0,1,0,2,3,0,0,2,3,8,12,15,14,7,4,0,28,37,0,11,0,43,8,2,1
08/17/2021,558,3,38,80,156,128,78,57,36,15,8,0,272,283,3,121,21,167,161,24,64,0,0,0,0,1,1,0,1,0,0,3,0,0,1,1,1,0,0,0,4,6,1,9,7,5,6,0,24,14,0,8,0,21,8,1,0
06/14/2020,92,12,27,6,22,18,20,14,6,2,4,0,44,48,0,37,1,28,9,5,12,0,0,0,1,1,3,2,5,0,6,6,0,5,0,3,4,0,0,2,4,1,6,3,5,3,3,0,11,16,0,12,1,10,1,2,1
04/04/2020,326,22,159,2,34,38,61,70,63,33,25,0,152,174,0,71,15,151,47,16,26,0,0,0,3,4,4,4,7,0,13,9,0,3,0,14,4,1,0,0,4,11,22,33,44,24,21,0,77,82,0,40,10,78,25,5,1
07/27/2020,362,1,19,51,102,66,50,40,30,14,9,0,194,166,2,183,11,86,58,9,15,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,3,2,2,4,0,2,6,0,7,12,0,5,3,7,4,0,0
11/07/2021,305,5,20,64,79,73,45,24,12,5,3,0,162,143,0,42,12,68,103,20,60,0,0,0,0,1,1,2,1,0,2,3,0,3,0,2,0,0,0,1,2,0,7,3,3,3,1,0,11,9,0,8,0,9,2,1,0
02/14/2022,381,15,17,108,78,61,40,36,29,20,9,0,185,191,5,75,27,56,134,19,70,0,0,0,3,1,2,5,4,0,12,3,0,1,0,9,4,1,0,0,0,2,2,3,4,2,4,0,9,8,0,7,0,3,6,0,1
06/15/2022,748,1,46,81,160,163,113,89,81,44,17,0,431,312,5,132,62,181,209,33,131,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,4,10,4,6,7,8,6,0,21,25,0,5,1,18,19,3,0
10/27/2021,385,3,23,99,80,66,53,41,28,11,7,0,197,188,0,69,14,103,117,32,50,0,0,0,0,1,0,0,2,0,1,2,0,0,0,0,3,0,0,1,4,2,2,4,3,2,5,0,11,12,0,4,0,12,5,2,0
03/05/2022,93,1,10,20,12,18,19,11,8,3,2,0,52,41,0,14,7,18,30,5,19,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,2,0,0,2,0,4,6,0,2,0,4,3,1,0
06/02/2021,100,7,16,19,27,15,6,19,8,5,1,0,59,41,0,17,5,39,22,2,15,0,0,0,0,2,3,2,0,0,5,2,0,2,0,4,1,0,0,0,3,4,1,3,2,2,1,0,12,4,0,2,1,11,2,0,0
08/17/2020,489,3,26,68,141,83,72,63,29,23,10,0,235,252,2,270,9,78,101,11,20,0,0,0,0,1,0,1,1,0,1,2,0,0,0,2,1,0,0,0,1,2,6,6,5,5,1,0,13,13,0,9,0,13,4,0,0
07/31/2020,392,2,24,46,112,82,64,42,31,8,7,0,208,181,3,192,6,79,82,9,24,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,1,4,5,1,2,7,3,1,0,13,11,0,8,1,12,3,0,0
01/20/2022,2000,37,112,518,379,357,236,216,147,79,68,0,1037,955,8,529,115,374,525,92,365,0,0,1,0,2,10,5,19,0,24,13,0,2,1,25,9,0,0,5,6,9,11,17,21,22,20,1,59,53,0,28,4,48,27,4,1
08/16/2022,714,2,46,91,119,125,101,101,79,55,42,1,396,314,4,156,48,208,154,36,112,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,0,0,2,3,6,4,6,7,8,10,0,23,23,0,4,0,27,12,1,2
03/13/2022,82,1,10,9,17,25,15,5,7,1,3,0,48,34,0,12,5,9,32,6,18,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,2,1,0,1,3,2,0,6,4,0,7,0,3,0,0,0
11/13/2020,2691,19,121,333,649,537,402,344,244,122,60,0,1449,1235,7,1088,77,471,637,121,297,0,0,0,0,4,2,6,7,0,8,11,0,6,0,5,8,0,0,1,9,13,6,18,31,28,15,0,47,74,0,43,2,45,27,2,2
10/31/2021,239,1,23,52,37,57,40,19,22,9,3,0,125,114,0,36,8,57,98,21,19,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,4,0,4,8,3,3,0,14,9,0,2,2,15,4,0,0
07/26/2020,96,6,18,7,24,25,10,16,8,4,2,0,48,48,0,32,4,21,28,3,8,0,0,0,0,1,1,1,3,0,3,3,0,1,0,3,2,0,0,0,1,2,2,5,5,1,2,0,10,8,0,5,0,9,3,1,0
05/13/2020,877,45,124,56,189,165,164,135,96,40,32,0,450,421,6,491,22,152,96,23,93,0,0,2,3,4,13,10,13,0,17,28,0,18,5,15,6,1,0,2,5,8,17,24,33,22,13,0,64,60,0,53,2,53,11,2,3
09/25/2020,379,3,37,44,101,78,66,46,26,12,6,0,202,176,1,181,12,57,80,13,36,0,0,0,1,1,0,0,1,0,1,2,0,1,0,2,0,0,0,2,5,7,10,2,6,3,2,0,19,18,0,15,0,13,5,2,2
01/16/2021,624,15,63,84,141,104,111,82,63,28,10,1,355,269,0,275,25,103,148,20,53,0,0,0,1,1,5,5,3,0,8,7,0,9,1,2,3,0,0,2,4,3,5,7,15,13,13,1,29,34,0,17,1,25,18,2,0
10/25/2020,525,10,43,66,139,124,63,66,39,18,10,0,281,243,1,140,14,92,204,25,50,0,0,0,2,0,4,3,1,0,4,6,0,3,0,5,2,0,0,2,5,4,6,8,9,5,4,0,24,19,0,13,0,20,7,3,0
04/16/2022,357,1,7,40,80,87,66,31,31,13,9,0,192,156,9,38,32,41,167,27,52,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,2,1,0,3,4,0,1,0,4,2,0,0
05/03/2022,1296,1,22,346,297,233,179,118,66,37,20,0,724,563,9,222,109,228,484,78,175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,3,1,1,3,3,4,6,0,11,11,0,5,2,6,8,1,0
08/11/2022,622,2,45,65,108,111,84,87,73,52,40,2,335,287,0,143,36,173,134,36,100,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0,0,2,4,6,2,6,9,9,7,0,24,21,0,10,2,20,11,1,1
01/31/2021,171,17,38,13,37,32,33,23,18,9,6,0,78,93,0,43,13,34,52,12,17,0,0,0,0,3,6,4,4,0,8,9,0,11,0,5,1,0,0,0,4,2,8,9,7,3,5,0,16,22,0,9,0,19,6,4,0
02/07/2022,582,11,42,143,113,104,65,50,50,32,25,0,294,281,7,141,36,96,180,28,101,0,0,0,1,0,1,2,7,0,5,6,0,4,1,4,2,0,0,1,2,6,3,7,5,9,9,0,25,17,0,12,3,15,9,2,1
11/10/2021,592,2,31,163,133,119,70,39,39,15,14,0,303,287,2,91,14,145,173,54,115,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,0,0,1,1,2,3,4,8,7,5,0,16,15,0,4,0,14,11,1,1
03/26/2020,413,2,132,2,65,74,78,96,53,36,9,0,181,232,0,82,14,201,97,10,9,0,0,0,0,0,0,1,1,0,0,2,0,0,1,1,0,0,0,0,7,11,23,25,26,28,12,0,57,75,0,27,1,82,19,3,0
02/22/2021,386,8,28,51,90,84,56,54,32,11,8,0,198,188,0,153,13,67,106,12,35,0,0,0,2,2,1,2,1,0,4,4,0,4,0,4,0,0,0,0,1,2,4,4,9,1,7,0,11,17,0,10,0,10,7,1,0
09/20/2020,108,6,17,14,31,28,13,9,5,7,1,0,57,51,0,31,9,14,48,2,4,0,0,0,0,0,3,1,2,0,3,3,0,3,0,1,2,0,0,0,2,2,1,5,3,3,1,0,6,11,0,5,0,7,4,1,0
05/05/2020,1091,58,156,53,206,206,217,207,125,50,27,0,563,528,0,595,18,194,130,39,115,0,1,1,1,0,10,17,28,0,27,31,0,17,5,21,14,0,1,1,12,14,18,37,34,23,17,0,74,82,0,62,7,57,24,6,0
11/28/2020,1373,17,117,158,326,257,218,200,129,55,30,0,697,674,2,587,50,215,310,47,164,0,0,1,0,4,3,4,5,0,9,8,0,6,0,7,4,0,0,2,7,8,11,18,24,24,23,0,52,65,0,37,3,44,24,5,4
01/09/2021,781,17,56,97,217,142,101,106,70,34,13,1,405,376,0,279,29,143,231,24,75,0,0,0,1,1,3,3,9,0,7,10,0,4,1,6,6,0,0,0,4,3,5,5,16,11,11,1,28,28,0,17,1,22,16,0,0
05/18/2021,286,5,33,69,61,47,37,37,19,8,8,0,163,123,0,61,5,126,55,3,36,0,0,0,0,1,1,3,0,0,3,2,0,3,0,1,1,0,0,2,2,6,4,5,9,2,3,0,16,17,0,5,0,23,3,1,1
05/16/2022,1489,0,31,397,276,308,200,145,91,47,24,1,845,638,6,317,158,250,458,76,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,3,2,2,8,9,0,17,14,0,6,0,11,12,2,0
09/08/2021,659,7,46,136,180,136,68,62,43,22,12,0,356,303,0,145,29,180,191,32,82,0,0,0,0,3,0,2,2,0,6,1,0,1,0,5,1,0,0,1,4,11,2,8,8,3,9,0,19,27,0,7,1,27,9,1,1
06/08/2022,1048,0,30,241,204,222,149,106,59,42,25,0,608,437,3,252,78,215,281,68,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,4,3,7,0,18,12,0,5,1,16,8,0,0
12/25/2020,160,21,68,8,33,24,20,16,21,17,21,0,75,84,1,42,10,48,37,12,11,0,0,1,0,2,7,4,7,0,6,15,0,8,0,5,8,0,0,0,4,7,7,7,14,11,18,0,37,31,0,27,2,24,14,1,0
08/25/2022,546,0,36,96,103,94,65,80,50,29,29,0,317,225,4,133,19,166,108,26,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,2,4,9,6,8,0,15,21,0,7,1,17,10,0,1
07/30/2022,490,0,37,55,92,98,65,69,52,39,20,0,294,194,2,108,35,128,117,24,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,4,8,3,15,0,23,14,0,2,4,21,9,1,0
04/28/2021,572,5,51,85,144,130,94,68,28,13,10,0,302,269,1,172,30,203,102,14,51,0,0,0,1,2,0,1,1,0,1,4,0,0,2,2,1,0,0,2,4,6,9,9,8,5,8,0,18,33,0,7,2,28,10,2,2
06/24/2020,245,9,25,22,77,56,28,34,11,9,8,0,143,101,1,91,6,59,58,5,26,0,0,0,0,3,4,1,1,0,5,4,0,6,1,2,0,0,0,0,7,4,1,4,2,6,1,0,18,7,0,6,0,15,4,0,0
08/14/2022,372,2,36,61,69,63,47,49,41,25,17,0,198,174,0,107,9,113,86,15,42,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,1,0,0,4,2,2,2,3,6,3,14,0,15,21,0,6,0,19,9,1,1
05/28/2021,139,4,22,31,33,18,22,17,8,6,4,0,89,50,0,39,4,59,20,4,13,0,0,0,0,0,2,1,1,0,3,1,0,0,0,4,0,0,0,1,2,1,6,7,1,3,1,0,9,13,0,3,0,15,3,1,0
01/18/2021,715,14,67,85,143,163,107,80,82,33,22,0,392,323,0,229,41,146,182,35,82,0,0,0,1,2,6,2,3,0,3,11,0,5,0,6,3,0,0,2,5,4,3,8,24,10,11,0,29,38,0,17,1,30,16,1,2
07/18/2020,132,4,15,13,37,25,21,19,9,5,3,0,61,71,0,44,1,47,22,4,14,0,0,0,0,1,1,1,1,0,2,2,0,2,0,0,2,0,0,0,1,0,1,2,2,7,2,0,8,7,0,1,0,10,2,1,1
03/14/2021,180,4,19,24,53,36,31,17,14,5,0,0,85,95,0,39,9,33,74,10,15,0,0,0,0,0,2,1,1,0,2,2,0,1,0,2,1,0,0,1,1,3,1,4,5,3,1,0,9,10,0,1,0,11,6,1,0
08/31/2020,413,2,30,58,121,72,60,49,29,15,9,0,217,195,1,190,5,64,102,14,38,0,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,0,2,5,2,5,2,4,4,6,0,14,16,0,5,1,16,4,3,1
02/13/2022,169,4,19,41,26,31,22,17,11,14,7,0,91,78,0,36,11,24,63,8,27,0,0,0,1,0,0,2,1,0,1,3,0,1,0,1,1,1,0,0,2,3,2,0,3,7,2,0,12,7,0,3,0,8,5,2,1
01/07/2021,1381,17,89,166,367,277,187,157,147,50,30,0,677,695,9,497,64,225,424,36,135,0,0,1,0,4,3,6,3,0,6,11,0,7,1,7,2,0,0,0,5,10,8,17,18,15,16,0,41,48,0,24,4,34,23,3,1
07/19/2021,203,1,17,34,65,51,24,21,4,3,1,0,97,105,1,41,5,44,72,9,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,3,3,1,2,0,13,4,0,3,0,6,7,0,1
06/25/2020,250,11,22,22,70,65,36,21,20,11,5,0,125,125,0,93,4,64,56,7,26,0,0,1,3,0,2,2,3,0,6,5,0,7,0,3,1,0,0,0,3,1,4,4,3,6,1,0,12,10,0,7,0,12,2,0,1
01/15/2021,1022,12,54,126,264,194,174,115,79,48,22,0,532,490,0,311,50,220,297,56,88,0,0,0,1,3,2,2,4,0,5,7,0,3,1,5,3,0,0,1,3,5,6,7,14,11,7,0,33,21,0,18,0,21,14,1,0
11/01/2021,436,3,34,108,65,96,51,55,37,15,9,0,233,202,1,90,7,107,134,35,63,0,0,0,0,0,0,2,1,0,1,2,0,0,1,1,1,0,0,2,4,2,2,1,11,6,6,0,14,20,0,6,0,21,7,0,0
05/16/2020,514,28,102,35,106,87,93,77,59,35,22,0,278,232,4,247,13,108,66,14,66,0,0,1,3,0,6,4,14,0,8,20,0,9,1,12,6,0,0,2,12,4,13,20,18,16,17,0,51,51,0,41,4,32,17,2,6
05/10/2021,399,6,43,103,66,72,67,50,29,7,5,0,217,182,0,85,20,181,68,10,35,1,0,0,1,0,0,2,2,0,4,2,0,0,0,5,1,0,0,0,4,5,9,11,7,5,2,0,24,19,0,5,0,29,6,2,1
06/01/2021,128,5,23,29,23,25,26,16,5,4,0,0,74,54,0,30,4,51,26,4,13,0,0,0,1,1,2,1,0,0,2,3,0,2,0,3,0,0,0,3,1,2,4,3,3,4,3,0,10,13,0,5,0,14,4,0,0
11/08/2020,1105,11,109,123,269,236,177,142,87,44,27,0,553,551,1,371,30,187,356,60,101,0,1,0,0,1,3,3,3,0,0,11,0,6,0,4,1,0,0,6,9,3,14,23,17,23,14,0,57,52,0,44,4,41,17,3,0
10/22/2020,1307,4,67,146,331,308,214,137,92,53,26,0,682,622,3,540,32,202,350,47,136,0,0,1,1,0,0,2,0,0,2,2,0,1,0,1,2,0,0,0,5,6,8,14,9,9,16,0,42,25,0,25,1,20,15,5,1
02/10/2021,366,11,49,51,101,69,42,44,28,18,13,0,172,194,0,86,13,95,119,17,36,0,0,0,1,1,2,2,5,0,5,6,0,3,1,4,3,0,0,1,6,6,4,10,10,3,9,0,19,30,0,17,1,19,11,1,0
03/19/2022,123,0,7,16,33,29,13,14,13,2,2,1,73,46,4,17,11,11,53,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,3,0,5,2,0,0,0,5,1,0,1
08/03/2022,924,1,44,125,231,162,111,128,89,53,25,0,557,361,6,228,57,216,232,50,141,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,3,6,7,7,10,7,0,22,22,0,9,1,19,15,0,0
10/24/2021,204,4,7,49,41,54,23,16,12,6,3,0,110,94,0,44,10,38,73,19,20,0,0,0,0,1,3,0,0,0,2,2,0,0,1,2,1,0,0,0,1,0,1,2,0,2,1,0,3,4,0,1,0,5,1,0,0
